date,day_of_week,is_sunday,month,year,is_vacation,is_gym_open,active_student_population,exam_phase,exam_intensity,academic_load_index,weather_condition,weather_impact_factor,interuni_event,event_boost_factor,gym_adoption_ratio,maintenance_flag,maintenance_severity,equipment_availability_ratio,effective_capacity,base_demand,raw_demand,daily_gym_footfall
2023-06-04,6,1,6,2023,1,0,209,endterm,0.55,0.5123659629401754,normal,1.0,0,1.0,0.40556863009200267,0,none,1.0,180,84.76384368922855,39.915943709789374,0
2023-06-05,0,0,6,2023,1,0,216,endterm,0.55,0.2813672750802604,normal,1.0,0,1.0,0.3910453357491922,0,none,1.0,180,84.46579252182552,39.053382665340735,0
2023-06-06,1,0,6,2023,1,0,209,endterm,0.55,0.4536186384425205,normal,1.0,0,1.0,0.41979098905479617,0,none,1.0,180,87.7363167124524,39.47906111117963,0
2023-06-07,2,0,6,2023,1,0,216,endterm,0.55,0.38717653916141254,normal,1.0,0,1.0,0.4346427877908906,0,none,1.0,180,93.88284216283238,45.37888622207077,0
2023-06-08,3,0,6,2023,1,0,219,endterm,0.55,0.547876176562877,normal,1.0,0,1.0,0.43673187727296653,0,none,1.0,180,95.64428112277967,44.30131850722043,0
2023-06-09,4,0,6,2023,1,0,223,endterm,0.55,0.7010675669034717,normal,1.0,0,1.0,0.3507098095666087,0,none,1.0,180,78.20828753335374,25.449815205099632,0
2023-06-10,5,0,6,2023,1,0,204,endterm,0.55,0.2187241295531383,normal,1.0,0,1.0,0.38579224510356014,0,none,1.0,180,78.70161800112626,42.32198361766056,0
2023-06-11,6,1,6,2023,1,0,233,endterm,0.55,0.5172539118721126,normal,1.0,0,1.0,0.4597381430938469,0,none,1.0,180,107.11898734086633,45.63365259638302,0
2023-06-12,0,0,6,2023,1,0,205,endterm,0.55,0.47598008066500397,normal,1.0,0,1.0,0.44473235937869365,0,none,1.0,180,91.1701336726322,43.46867701589557,0
2023-06-13,1,0,6,2023,1,0,201,endterm,0.55,0.6007010114675698,normal,1.0,0,1.0,0.3313570274259468,0,none,1.0,180,66.60276251261531,29.991859361839985,0
2023-06-14,2,0,6,2023,1,0,212,endterm,0.55,0.5319794942356534,normal,1.0,0,1.0,0.4175739950176101,0,none,1.0,180,88.52568694373335,44.49137493423434,0
2023-06-15,3,0,6,2023,1,0,242,endterm,0.55,0.38720460023917713,normal,1.0,0,1.0,0.30108873753125953,0,none,1.0,180,72.86347448256481,38.451916566084954,0
2023-06-16,4,0,6,2023,1,0,242,endterm,0.55,0.4521419096500073,normal,1.0,0,1.0,0.4023467451030185,0,none,1.0,180,97.36791231493048,49.774058939912834,0
2023-06-17,5,0,6,2023,1,0,247,endterm,0.55,0.38059612147947663,normal,1.0,0,1.0,0.4948883508372989,0,none,1.0,180,122.23742265681283,65.22377447416591,0
2023-06-18,6,1,6,2023,1,0,210,endterm,0.55,0.6614010707897897,normal,1.0,0,1.0,0.3526053641365507,0,none,1.0,180,74.04712646867564,30.82417522811988,0
2023-06-19,0,0,6,2023,1,0,250,endterm,0.55,0.5031967473007913,normal,1.0,0,1.0,0.35828384772542093,1,high,0.65,117,89.57096193135523,39.47487200778709,0
2023-06-20,1,0,6,2023,1,0,246,endterm,0.55,0.785178602862951,normal,1.0,0,1.0,0.438201489078643,0,none,1.0,180,107.79756631334617,44.217339966225005,0
2023-06-21,2,0,6,2023,1,0,222,endterm,0.55,0.4909008779278069,normal,1.0,0,1.0,0.3228599242395177,0,none,1.0,180,71.67490318117294,33.999701137314226,0
2023-06-22,3,0,6,2023,1,0,215,endterm,0.55,0.39373898496343057,normal,1.0,0,1.0,0.36836224850574806,0,none,1.0,180,79.19788342873584,35.564284081011806,0
2023-06-23,4,0,6,2023,1,0,230,endterm,0.55,0.27294284110807593,normal,1.0,0,1.0,0.42982205687908764,0,none,1.0,180,98.85907308219016,50.39707049804594,0
2023-06-24,5,0,6,2023,1,0,210,endterm,0.55,0.22952904856160827,normal,1.0,0,1.0,0.36828570761552987,0,none,1.0,180,77.33999859926128,38.49602514859785,0
2023-06-25,6,1,6,2023,1,0,215,endterm,0.55,0.2623796085491765,normal,1.0,0,1.0,0.38820150063945147,0,none,1.0,180,83.46332263748207,37.57847438359152,0
2023-06-26,0,0,6,2023,1,0,207,endterm,0.55,0.5400689976517226,normal,1.0,0,1.0,0.4372092855157518,0,none,1.0,180,90.50232210176061,44.05902182236069,0
2023-06-27,1,0,6,2023,1,0,203,endterm,0.55,0.5763087534844901,normal,1.0,0,1.0,0.4210773041768281,0,none,1.0,180,85.4786927478961,36.37530151443416,0
2023-06-28,2,0,6,2023,1,0,239,endterm,0.55,0.26282139469518,normal,1.0,0,1.0,0.4133409198147701,0,none,1.0,180,98.78847983573006,58.58280057175692,0
2023-06-29,3,0,6,2023,1,0,203,endterm,0.55,0.6342557471114173,normal,1.0,0,1.0,0.3830438860364981,0,none,1.0,180,77.7579088654091,26.72875029499602,0
2023-06-30,4,0,6,2023,1,0,224,endterm,0.55,0.42754084224748407,normal,1.0,0,1.0,0.4185030557634478,0,none,1.0,180,93.74468449101231,40.36226014627358,0
2023-07-01,5,0,7,2023,0,1,202,midterm,0.75,0.5220189517978324,heavy_rain,0.8,0,1.0,0.3938133659950122,1,medium,0.8,144,79.55029993099247,37.88701306245279,37
2023-07-02,6,1,7,2023,0,0,231,midterm,0.75,0.7418330942383137,heavy_rain,0.8,0,1.0,0.42289028049628924,0,none,1.0,180,97.68765479464281,45.908606111822635,0
2023-07-03,0,0,7,2023,0,1,202,midterm,0.75,0.6345258973798298,heavy_rain,0.8,0,1.0,0.3751533987441011,0,none,1.0,180,75.78098654630841,35.283519658298495,35
2023-07-04,1,0,7,2023,0,1,226,midterm,0.75,0.4597204028141252,heavy_rain,0.8,0,1.0,0.39087155128102297,0,none,1.0,180,88.3369705895112,44.59868040039707,44
2023-07-05,2,0,7,2023,0,1,228,midterm,0.75,0.3663211661877069,heavy_rain,0.8,0,1.0,0.3505021103723993,1,medium,0.8,144,79.91448116490704,36.309757193780555,36
2023-07-06,3,0,7,2023,0,1,231,midterm,0.75,0.17722768980060427,heavy_rain,0.8,0,1.0,0.39824961949968823,0,none,1.0,180,91.99566210442798,45.35109049339006,45
2023-07-07,4,0,7,2023,0,1,249,midterm,0.75,0.392127002113637,heavy_rain,0.8,0,1.0,0.3594499568185578,0,none,1.0,180,89.5030392478209,46.7389070663447,46
2023-07-08,5,0,7,2023,0,1,250,midterm,0.75,0.46833046417584584,heavy_rain,0.8,0,1.0,0.3442976774919003,0,none,1.0,180,86.07441937297509,36.244800645629624,36
2023-07-09,6,1,7,2023,0,0,218,midterm,0.75,0.35192307092732245,heavy_rain,0.8,0,1.0,0.4129330573927694,0,none,1.0,180,90.01940651162373,43.9401033970391,0
2023-07-10,0,0,7,2023,0,1,220,midterm,0.75,0.4803114549361543,heavy_rain,0.8,0,1.0,0.410636988792883,0,none,1.0,180,90.34013753443426,45.98367011376682,45
2023-07-11,1,0,7,2023,0,1,204,midterm,0.75,0.5115277824438152,heavy_rain,0.8,0,1.0,0.43914368674742865,0,none,1.0,180,89.58531209647545,38.55335651847325,38
2023-07-12,2,0,7,2023,0,1,217,midterm,0.75,0.4662716027287882,heavy_rain,0.8,0,1.0,0.37844372152124506,0,none,1.0,180,82.12228757011017,46.51828538501121,46
2023-07-13,3,0,7,2023,0,1,227,midterm,0.75,0.40249961287648106,heavy_rain,0.8,0,1.0,0.42040264234183783,0,none,1.0,180,95.43139981159719,53.91998721333156,53
2023-07-14,4,0,7,2023,0,1,241,midterm,0.75,0.5252982007950091,heavy_rain,0.8,0,1.0,0.4275398786136832,0,none,1.0,180,103.03711074589765,41.15862418606102,41
2023-07-15,5,0,7,2023,0,1,221,midterm,0.75,0.5662910974354114,heavy_rain,0.8,0,1.0,0.42223869039157974,0,none,1.0,180,93.31475057653913,39.26868598268299,39
2023-07-16,6,1,7,2023,0,0,220,midterm,0.75,0.3364401383835731,heavy_rain,0.8,0,1.0,0.3587173158598929,0,none,1.0,180,78.91780948917643,31.611663840711486,0
2023-07-17,0,0,7,2023,0,1,205,midterm,0.75,0.7116398569619405,heavy_rain,0.8,0,1.0,0.40746817411355946,0,none,1.0,180,83.53097569327969,33.046283157784764,33
2023-07-18,1,0,7,2023,0,1,200,midterm,0.75,0.4852117801573607,heavy_rain,0.8,0,1.0,0.4182070148027331,0,none,1.0,180,83.64140296054661,43.54436880400492,43
2023-07-19,2,0,7,2023,0,1,204,midterm,0.75,0.5028274434417271,heavy_rain,0.8,0,1.0,0.40035892334539713,0,none,1.0,180,81.67322036246101,37.52741896213093,37
2023-07-20,3,0,7,2023,0,1,240,midterm,0.75,0.6062321634884835,heavy_rain,0.8,0,1.0,0.2956761170814458,0,none,1.0,180,70.96226809954699,33.73884805887717,33
2023-07-21,4,0,7,2023,0,1,211,midterm,0.75,0.5349824196895252,heavy_rain,0.8,0,1.0,0.408024481198674,0,none,1.0,180,86.09316553292022,34.420933522617204,34
2023-07-22,5,0,7,2023,0,1,225,midterm,0.75,0.6429704950869868,heavy_rain,0.8,0,1.0,0.5106265519698622,0,none,1.0,180,114.890974193219,55.29148898281353,55
2023-07-23,6,1,7,2023,0,0,245,midterm,0.75,0.5430686247802736,heavy_rain,0.8,0,1.0,0.38199803656215087,0,none,1.0,180,93.58951895772697,41.51556882823293,0
2023-07-24,0,0,7,2023,0,1,233,midterm,0.75,0.40813439380393435,heavy_rain,0.8,0,1.0,0.363596145107234,0,none,1.0,180,84.71790180998552,42.58419222403355,42
2023-07-25,1,0,7,2023,0,1,248,midterm,0.75,0.5542255287809152,heavy_rain,0.8,0,1.0,0.41866742798556994,0,none,1.0,180,103.82952214042135,48.036600197161576,48
2023-07-26,2,0,7,2023,0,1,213,midterm,0.75,0.3284410689019007,heavy_rain,0.8,0,1.0,0.4156189105233286,0,none,1.0,180,88.526827941469,40.271236673509236,40
2023-07-27,3,0,7,2023,0,1,225,midterm,0.75,0.5162839558664785,heavy_rain,0.8,0,1.0,0.45963675827082073,0,none,1.0,180,103.41827061093467,43.559201119036224,43
2023-07-28,4,0,7,2023,0,1,244,midterm,0.75,0.4950155014033309,heavy_rain,0.8,0,1.0,0.33710659220455563,0,none,1.0,180,82.25400849791157,43.41088463271276,43
2023-07-29,5,0,7,2023,0,1,226,midterm,0.75,0.46878247140911905,heavy_rain,0.8,0,1.0,0.43656901262874964,0,none,1.0,180,98.66459685409743,50.01730339868783,50
2023-07-30,6,1,7,2023,0,0,208,midterm,0.75,0.48071937328416037,heavy_rain,0.8,0,1.0,0.4295211030625732,0,none,1.0,180,89.34038943701522,47.84317215468369,0
2023-07-31,0,0,7,2023,0,1,225,midterm,0.75,0.21772264317535417,heavy_rain,0.8,0,1.0,0.3928926731529727,0,none,1.0,180,88.40085145941886,49.99329896006662,49
2023-08-01,1,0,8,2023,0,1,246,none,1.0,0.4176912638388558,heavy_rain,0.8,0,1.0,0.4169343658960845,0,none,1.0,180,102.5658540104368,69.32085721207271,69
2023-08-02,2,0,8,2023,0,1,221,none,1.0,0.5139267351711672,heavy_rain,0.8,0,1.0,0.4514728740799179,0,none,1.0,180,99.77550517166185,52.46674698192609,52
2023-08-03,3,0,8,2023,0,1,246,none,1.0,0.52397845879961,heavy_rain,0.8,0,1.0,0.4436157690014225,0,none,1.0,180,109.12947917434994,67.13982548954708,67
2023-08-04,4,0,8,2023,0,1,229,none,1.0,0.3458487288611063,heavy_rain,0.8,0,1.0,0.3428490343963136,0,none,1.0,180,78.5124288767558,53.97264124595059,53
2023-08-05,5,0,8,2023,0,1,242,none,1.0,0.6898561761297051,heavy_rain,0.8,0,1.0,0.44100790933777423,0,none,1.0,180,106.72391405974136,73.89339491543225,73
2023-08-06,6,1,8,2023,0,0,247,none,1.0,0.3700737727678249,heavy_rain,0.8,0,1.0,0.3967655697483741,1,medium,0.8,144,98.00109572784841,71.3837761596024,0
2023-08-07,0,0,8,2023,0,1,216,none,1.0,0.6454185800790105,heavy_rain,0.8,0,1.0,0.4036437049007758,0,none,1.0,180,87.18704025856756,59.69052083643936,59
2023-08-08,1,0,8,2023,0,1,225,none,1.0,0.5640791542807527,heavy_rain,0.8,0,1.0,0.40365984955008477,0,none,1.0,180,90.82346614876907,59.62667842975777,59
2023-08-09,2,0,8,2023,0,1,235,none,1.0,0.4030659035234295,heavy_rain,0.8,0,1.0,0.392487850560087,0,none,1.0,180,92.23464488162044,57.488850568702865,57
2023-08-10,3,0,8,2023,0,1,200,none,1.0,0.7662966338914268,heavy_rain,0.8,0,1.0,0.4595853748553533,0,none,1.0,180,91.91707497107066,51.59148735214714,51
2023-08-11,4,0,8,2023,0,1,207,none,1.0,0.320954475236528,heavy_rain,0.8,0,1.0,0.3958141020075394,0,none,1.0,180,81.93351911556066,58.48138596983886,58
2023-08-12,5,0,8,2023,0,1,248,none,1.0,0.6378731260415003,heavy_rain,0.8,0,1.0,0.3440226935808416,0,none,1.0,180,85.31762800804871,46.06453513057808,46
2023-08-13,6,1,8,2023,0,0,234,none,1.0,0.6500873477064467,heavy_rain,0.8,0,1.0,0.3803235072015136,0,none,1.0,180,88.99570068515418,50.65790050536348,0
2023-08-14,0,0,8,2023,0,1,214,none,1.0,0.3994069686385033,heavy_rain,0.8,0,1.0,0.4089347358405238,0,none,1.0,180,87.5120334698721,57.61427561676249,57
2023-08-15,1,0,8,2023,0,1,246,none,1.0,0.7088697950096493,heavy_rain,0.8,0,1.0,0.46146073921485253,0,none,1.0,180,113.51934184685372,75.51189006255755,75
2023-08-16,2,0,8,2023,0,1,221,none,1.0,0.4624930228101571,heavy_rain,0.8,0,1.0,0.4301547342474417,0,none,1.0,180,95.06419626868463,49.08520809840104,49
2023-08-17,3,0,8,2023,0,1,213,none,1.0,0.5433040443919785,heavy_rain,0.8,0,1.0,0.3574732360626478,0,none,1.0,180,76.14179928134398,53.42444778183751,53
2023-08-18,4,0,8,2023,0,1,225,none,1.0,0.5390482758156832,heavy_rain,0.8,0,1.0,0.5242594958339446,0,none,1.0,180,117.95838656263753,67.08532006875151,67
2023-08-19,5,0,8,2023,0,1,227,none,1.0,0.4798536887794178,heavy_rain,0.8,0,1.0,0.413238765548899,0,none,1.0,180,93.80519977960007,52.31977484276311,52
2023-08-20,6,1,8,2023,0,0,222,none,1.0,0.6216212409739673,heavy_rain,0.8,0,1.0,0.46376953689995076,0,none,1.0,180,102.95683719178906,69.1875409204223,0
2023-08-21,0,0,8,2023,0,1,213,none,1.0,0.6190233080828319,heavy_rain,0.8,0,1.0,0.39241427832113857,0,none,1.0,180,83.58424128240252,53.99261178098336,53
2023-08-22,1,0,8,2023,0,1,223,none,1.0,0.2377202040142729,heavy_rain,0.8,0,1.0,0.4266679622352725,1,medium,0.8,144,95.14695557846576,77.52077737419819,77
2023-08-23,2,0,8,2023,0,1,201,none,1.0,0.6956510364317229,heavy_rain,0.8,0,1.0,0.44197342522592026,0,none,1.0,180,88.83665847040997,55.40063069757968,55
2023-08-24,3,0,8,2023,0,1,244,none,1.0,0.2506262017946489,heavy_rain,0.8,0,1.0,0.4609097355877128,0,none,1.0,180,112.46197548340193,97.62454985150053,97
2023-08-25,4,0,8,2023,0,1,225,none,1.0,0.6548819306512486,heavy_rain,0.8,0,1.0,0.4528684152689113,0,none,1.0,180,101.89539343550504,63.52433419630592,63
2023-08-26,5,0,8,2023,0,1,213,none,1.0,0.6690057705241375,heavy_rain,0.8,0,1.0,0.44360985000364894,0,none,1.0,180,94.48889805077722,54.49645871337069,54
2023-08-27,6,1,8,2023,0,0,250,none,1.0,0.3363550354677203,heavy_rain,0.8,0,1.0,0.3842456634402946,0,none,1.0,180,96.06141586007365,68.79048848413942,0
2023-08-28,0,0,8,2023,0,1,206,none,1.0,0.4383778568068123,heavy_rain,0.8,0,1.0,0.37141269790219694,0,none,1.0,180,76.51101576785257,56.75228446750575,56
2023-08-29,1,0,8,2023,0,1,202,none,1.0,0.3341442997271097,heavy_rain,0.8,0,1.0,0.4166303755162099,0,none,1.0,180,84.1593358542744,53.78264302233213,53
2023-08-30,2,0,8,2023,0,1,246,none,1.0,0.4677618454566897,heavy_rain,0.8,0,1.0,0.4466564036170535,0,none,1.0,180,109.87747528979516,66.79702663858167,66
2023-08-31,3,0,8,2023,0,1,222,none,1.0,0.4537948573721388,heavy_rain,0.8,0,1.0,0.38886396496116965,0,none,1.0,180,86.32780022137966,54.77977071091152,54
2023-09-01,4,0,9,2023,0,1,245,endterm,0.55,0.6169490798404009,heavy_rain,0.8,0,1.0,0.45325859828571935,1,high,0.65,117,111.04835658000124,29.057747868097547,29
2023-09-02,5,0,9,2023,0,1,242,endterm,0.55,0.6965463119179413,heavy_rain,0.8,0,1.0,0.472630837274309,0,none,1.0,180,114.37666262038277,36.80533102065016,36
2023-09-03,6,1,9,2023,0,0,246,endterm,0.55,0.7093525716184934,heavy_rain,0.8,0,1.0,0.354183954046329,0,none,1.0,180,87.12925269539694,22.279982984903437,0
2023-09-04,0,0,9,2023,0,1,244,endterm,0.55,0.4156747960132547,heavy_rain,0.8,0,1.0,0.358153964810186,0,none,1.0,180,87.38956741368538,32.228194974571856,32
2023-09-05,1,0,9,2023,0,1,217,endterm,0.55,0.46861671893832085,heavy_rain,0.8,0,1.0,0.3929812470547332,0,none,1.0,180,85.2769306108771,33.12664201315896,33
2023-09-06,2,0,9,2023,0,1,237,endterm,0.55,0.24748427116685745,heavy_rain,0.8,0,1.0,0.41538063340945985,0,none,1.0,180,98.44521011804198,37.16674334023804,37
2023-09-07,3,0,9,2023,0,1,234,endterm,0.55,0.37911949002557166,heavy_rain,0.8,0,1.0,0.37377164931164747,0,none,1.0,180,87.46256593892551,38.12296522593003,38
2023-09-08,4,0,9,2023,0,1,250,endterm,0.55,0.6447277449646186,heavy_rain,0.8,0,1.0,0.46761013394335726,1,low,0.9,162,116.90253348583931,32.5969253598351,32
2023-09-09,5,0,9,2023,0,1,214,endterm,0.55,0.7423374235322348,heavy_rain,0.8,0,1.0,0.42120334307592255,0,none,1.0,180,90.13751541824743,31.205616623622532,31
2023-09-10,6,1,9,2023,0,0,224,endterm,0.55,0.31484766921801166,heavy_rain,0.8,0,1.0,0.401972352412037,0,none,1.0,180,90.04180694029628,36.966816092466686,0
2023-09-11,0,0,9,2023,0,1,236,endterm,0.55,0.41113036112706586,heavy_rain,0.8,0,1.0,0.3282045238065736,0,none,1.0,180,77.45626761835138,23.589509921122694,23
2023-09-12,1,0,9,2023,0,1,227,endterm,0.55,0.49603913645616093,heavy_rain,0.8,0,1.0,0.3342092091786247,0,none,1.0,180,75.8654904835478,34.01095791700418,34
2023-09-13,2,0,9,2023,0,1,209,endterm,0.55,0.542024173822941,heavy_rain,0.8,0,1.0,0.41405046251409033,0,none,1.0,180,86.53654666544487,29.63072443916796,29
2023-09-14,3,0,9,2023,0,1,238,endterm,0.55,0.3785594720117531,heavy_rain,0.8,0,1.0,0.2933702186922582,0,none,1.0,180,69.82211204875746,23.78215161658899,23
2023-09-15,4,0,9,2023,0,1,216,endterm,0.55,0.5636091566696134,heavy_rain,0.8,0,1.0,0.4506318704822036,0,none,1.0,180,97.33648402415598,28.505046098958566,28
2023-09-16,5,0,9,2023,0,1,238,endterm,0.55,0.4289240979393626,heavy_rain,0.8,0,1.0,0.392092307781384,0,none,1.0,180,93.31796925196939,33.26687580256581,33
2023-09-17,6,1,9,2023,0,0,221,endterm,0.55,0.49783215936825814,heavy_rain,0.8,0,1.0,0.5621546484797367,0,none,1.0,180,124.23617731402182,43.22076685123727,0
2023-09-18,0,0,9,2023,0,1,225,endterm,0.55,0.581942637200555,heavy_rain,0.8,0,1.0,0.5153958125308056,0,none,1.0,180,115.96405781943126,39.54875151524794,39
2023-09-19,1,0,9,2023,0,1,243,endterm,0.55,0.5009633404716407,heavy_rain,0.8,0,1.0,0.3909275465376242,0,none,1.0,180,94.99539380864267,32.4269699251485,32
2023-09-20,2,0,9,2023,0,1,224,endterm,0.55,0.4345421164210147,heavy_rain,0.8,0,1.0,0.3946831498734343,0,none,1.0,180,88.40902557164928,34.173592137962984,34
2023-09-21,3,0,9,2023,0,1,216,endterm,0.55,0.48355852941112537,heavy_rain,0.8,0,1.0,0.4497790757001015,0,none,1.0,180,97.15228035122192,33.14223360666877,33
2023-09-22,4,0,9,2023,0,1,212,endterm,0.55,0.4867455561191997,heavy_rain,0.8,0,1.0,0.4851586304959019,0,none,1.0,180,102.85362966513121,29.392549656046874,29
2023-09-23,5,0,9,2023,0,1,219,endterm,0.55,0.44449834551768086,heavy_rain,0.8,0,1.0,0.3180985471281992,0,none,1.0,180,69.66358182107562,24.825652992654796,24
2023-09-24,6,1,9,2023,0,0,224,endterm,0.55,0.46118059059993466,heavy_rain,0.8,0,1.0,0.31068122673226567,0,none,1.0,180,69.59259478802751,19.059984422081108,0
2023-09-25,0,0,9,2023,0,1,203,endterm,0.55,0.7397970755757075,heavy_rain,0.8,0,1.0,0.36889825972228096,0,none,1.0,180,74.88634672362303,24.020198393634537,24
2023-09-26,1,0,9,2023,0,1,209,endterm,0.55,0.5841379171911858,heavy_rain,0.8,0,1.0,0.42913687915869325,0,none,1.0,180,89.68960774416689,27.28093579443477,27
2023-09-27,2,0,9,2023,0,1,202,endterm,0.55,0.45567795229562597,heavy_rain,0.8,0,1.0,0.4248436795253799,0,none,1.0,180,85.81842326412674,31.381943459228623,31
2023-09-28,3,0,9,2023,0,1,240,endterm,0.55,0.6045431606766103,heavy_rain,0.8,0,1.0,0.4534885727491925,0,none,1.0,180,108.83725745980621,41.079316580476444,41
2023-09-29,4,0,9,2023,0,1,244,endterm,0.55,0.4499270765365985,heavy_rain,0.8,0,1.0,0.3400151235817346,0,none,1.0,180,82.96369015394323,27.09434530892427,27
2023-09-30,5,0,9,2023,0,1,217,endterm,0.55,0.6759686956379962,heavy_rain,0.8,0,1.0,0.2841928068515562,0,none,1.0,180,61.66983908678769,21.89889616632491,21
2023-10-01,6,1,10,2023,0,0,246,midterm,0.75,0.5554463288297141,normal,1.0,0,1.0,0.4429007097651073,0,none,1.0,180,108.9535746022164,60.80520567053159,0
2023-10-02,0,0,10,2023,0,1,235,midterm,0.75,0.4839046783993657,normal,1.0,0,1.0,0.3585901863517383,0,none,1.0,180,84.2686937926585,59.903819361914984,59
2023-10-03,1,0,10,2023,0,1,246,midterm,0.75,0.5671575388715416,normal,1.0,0,1.0,0.2990756067805681,1,low,0.9,162,73.57259926801976,41.10348561485463,41
2023-10-04,2,0,10,2023,0,1,221,midterm,0.75,0.2643685771897251,normal,1.0,0,1.0,0.4072531872979691,0,none,1.0,180,90.00295439285118,55.29047552548129,55
2023-10-05,3,0,10,2023,0,1,233,midterm,0.75,0.3309848796635292,normal,1.0,0,1.0,0.43965878441093387,0,none,1.0,180,102.44049676774759,71.2395240718766,71
2023-10-06,4,0,10,2023,0,1,246,midterm,0.75,0.3209112490401417,normal,1.0,0,1.0,0.39389714339393617,0,none,1.0,180,96.8986972749083,60.58473706277235,60
2023-10-07,5,0,10,2023,0,1,207,midterm,0.75,0.5214414642145561,normal,1.0,0,1.0,0.3771075806908756,0,none,1.0,180,78.06126920301125,42.43581135714228,42
2023-10-08,6,1,10,2023,0,0,239,midterm,0.75,0.7598772499227637,normal,1.0,0,1.0,0.3920318883927047,0,none,1.0,180,93.69562132585642,46.57532741531421,0
2023-10-09,0,0,10,2023,0,1,248,midterm,0.75,0.8346950219288949,normal,1.0,0,1.0,0.3814708618799609,0,none,1.0,180,94.6047737462303,47.05291304583136,47
2023-10-10,1,0,10,2023,0,1,243,midterm,0.75,0.5957076652161135,normal,1.0,0,1.0,0.33259764440299167,0,none,1.0,180,80.82122758992698,52.36931061228277,52
2023-10-11,2,0,10,2023,0,1,218,midterm,0.75,0.5751266712416685,normal,1.0,0,1.0,0.36426596615047846,0,none,1.0,180,79.4099806208043,36.98724575286321,36
2023-10-12,3,0,10,2023,0,1,241,midterm,0.75,0.22984133987708916,normal,1.0,0,1.0,0.4260639952506907,0,none,1.0,180,102.68142285541646,70.09234160800004,70
2023-10-13,4,0,10,2023,0,1,240,midterm,0.75,0.41859893003989673,normal,1.0,0,1.0,0.416083927068825,0,none,1.0,180,99.86014249651801,66.25126998839636,66
2023-10-14,5,0,10,2023,0,1,236,midterm,0.75,0.38183243721376414,normal,1.0,0,1.0,0.40840299029834104,0,none,1.0,180,96.38310571040849,62.431478546777875,62
2023-10-15,6,1,10,2023,0,0,205,midterm,0.75,0.4068728602623326,normal,1.0,0,1.0,0.35024257590733104,0,none,1.0,180,71.79972806100287,50.9914181404591,0
2023-10-16,0,0,10,2023,0,1,225,midterm,0.75,0.4747784272122816,normal,1.0,0,1.0,0.3909248418932167,0,none,1.0,180,87.95808942597375,53.043081749581766,53
2023-10-17,1,0,10,2023,0,1,233,midterm,0.75,0.4291864133454309,normal,1.0,0,1.0,0.2911467476778573,0,none,1.0,180,67.83719220894075,41.36569027442998,41
2023-10-18,2,0,10,2023,0,1,244,midterm,0.75,0.20310502844363187,normal,1.0,0,1.0,0.4089238331942695,0,none,1.0,180,99.77741529940175,72.82594439713132,72
2023-10-19,3,0,10,2023,0,1,205,midterm,0.75,0.61218653841763,normal,1.0,0,1.0,0.4714428853906784,0,none,1.0,180,96.64579150508908,55.278359723267975,55
2023-10-20,4,0,10,2023,0,1,236,midterm,0.75,0.33908854613902906,normal,1.0,0,1.0,0.32629339339789476,0,none,1.0,180,77.00524084190316,47.97151401157456,47
2023-10-21,5,0,10,2023,0,1,232,midterm,0.75,0.5358870296166725,normal,1.0,0,1.0,0.37070361633411225,0,none,1.0,180,86.00323898951405,53.29163588859348,53
2023-10-22,6,1,10,2023,0,0,221,midterm,0.75,0.811112400462496,normal,1.0,0,1.0,0.4164553389355065,0,none,1.0,180,92.03662990474695,43.58899628654846,0
2023-10-23,0,0,10,2023,0,1,220,midterm,0.75,0.3620923112620365,normal,1.0,0,1.0,0.4626421317213742,0,none,1.0,180,101.78126897870233,61.289941921555865,61
2023-10-24,1,0,10,2023,0,1,205,midterm,0.75,0.12045687158805057,normal,1.0,0,1.0,0.37758876918499257,1,high,0.65,117,77.40569768292347,52.33951913538698,52
2023-10-25,2,0,10,2023,0,1,205,midterm,0.75,0.4570993667179834,normal,1.0,0,1.0,0.3653874835367052,0,none,1.0,180,74.90443412502457,52.118188067130546,52
2023-10-26,3,0,10,2023,0,1,247,midterm,0.75,0.6651439452497856,normal,1.0,0,1.0,0.30155384287919584,0,none,1.0,180,74.48379919116137,27.79391088386381,27
2023-10-27,4,0,10,2023,0,1,203,midterm,0.75,0.7937521181330891,normal,1.0,0,1.0,0.40517190646540535,0,none,1.0,180,82.24989701247729,43.76714870323486,43
2023-10-28,5,0,10,2023,0,1,229,midterm,0.75,0.31556756083213744,normal,1.0,0,1.0,0.5021038020071873,0,none,1.0,180,114.98177065964589,75.60921437694783,75
2023-10-29,6,1,10,2023,0,0,210,midterm,0.75,0.5745048834854782,normal,1.0,0,1.0,0.41386792309823384,0,none,1.0,180,86.9122638506291,41.7659751284212,0
2023-10-30,0,0,10,2023,0,1,229,midterm,0.75,0.430203431482992,normal,1.0,0,1.0,0.39888605104081437,0,none,1.0,180,91.34490568834649,58.476369968254076,58
2023-10-31,1,0,10,2023,0,1,230,midterm,0.75,0.48410774685437963,normal,1.0,0,1.0,0.4161041155383493,0,none,1.0,180,95.70394657382035,60.63224180957599,60
2023-11-01,2,0,11,2023,0,1,223,none,1.0,0.8966515020525552,normal,1.0,0,1.0,0.39944539980256993,0,none,1.0,180,89.0763241559731,60.49665642722702,60
2023-11-02,3,0,11,2023,0,1,208,none,1.0,0.27455445074072704,normal,1.0,0,1.0,0.3593492813869935,0,none,1.0,180,74.74465052849465,48.89184084454273,48
